ContentItem ID,Type,Slug,Title,Status,Channel,Next Date,Image?,Venue,Venue Address,Venue City,Venue Zipcode,Venue Website,Venue Phone,Author,Last Updated,Subheadline,Brief,Long Description
566999,Venue,mmxozk-the-tipsy-turtle-venue,The Tipsy Turtle,Live,bars-and-clubs,"","","",843 S. Glenstone Ave.,Springfield,65802,"",417-869-8333,"","Mar 28, 2011 by janpete@springfi.gannett.com","","You can call it a dive but it's the coolest dive you'll ever see. Just the name alone tells you they have a sense of humor here. Head to the Tipsy Turtle for live local music or see if you have true talent at ""turtleoke.""","You can call it a dive but it's the coolest dive you'll ever see. Just the name alone tells you they have a sense of humor here. Head to the Tipsy Turtle for live local music or see if you have true talent at ""turtleoke."""
567001,Venue,mmxozk-tjs-hickory-house-venue,TJ's Hickory House,Live,restaurants,"","","",4828 U.S. 160,West Plains,65775,"",417-257-7614,"","Mar 28, 2011 by rjasper@news-leader.com","","A family-style restaurant with daily lunch specials and prime rib on Friday and Saturday nights. Daily fare includes barbecue, steaks, seafood, pasta and sandwiches. And there's a full bar for beer, wine and cocktails.","A family-style restaurant with daily lunch specials and prime rib on Friday and Saturday nights. Daily fare includes barbecue, steaks, seafood, pasta and sandwiches. And there's a full bar for beer, wine and cocktails."
567002,Venue,mmxozk-tks-pizza-venue,TK's Pizza,Live,restaurants,"","","",Fort Wood Spur,Saint Robert,65584,"",573-336-3278,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","A casual spot for take-out or delivery, serving pizzas, chicken wings and breadsticks.","A casual spot for take-out or delivery, serving pizzas, chicken wings and breadsticks."
1912356,Venue,mmxozk-toad-cove-camden-on-the-lake-reso-venue,Toad Cove (Camden on the Lake) Resort & Yacht Club,Live,events,"","","",1225 Bittersweet Road,Lake of the Ozarks,65049,"","","","Mar 29, 2011 by bjacques@springfi.gannett.com","","",""
567025,Venue,mmxozk-toasters-breakfast-cafe-venue,Toasters Breakfast Cafe,Live,restaurants,"",yes,"",333 Park Central East,Springfield,65806,"",417-865-0429,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","An affordable and relaxing diner tucked away downtown, serving great breakfasts and brunch; relatively new to the downtown scene.","An affordable and relaxing diner tucked away downtown, serving great breakfasts and brunch; relatively new to the downtown scene."
567003,Venue,mmxozk-tokyo-grill-venue,Tokyo Grill,Live,restaurants,"",yes,"",702 W. Mount Vernon St.,Nixa,65714,"",417-725-6608,"","Mar 28, 2011 by kleonard02@metromix.com","","Japanese cuisine, including sushi, is the specialty at this casual Nixa eatery. Beer and wine are available at your table, and the menu ranges from sushi rolls to high-end steaks and lobster, seafood and chicken. Carry-out available.","Japanese cuisine, including sushi, is the specialty at this casual Nixa eatery. Beer and wine are available at your table, and the menu ranges from sushi rolls to high-end steaks and lobster, seafood and chicken. Carry-out available."
567006,Venue,mmxozk-toms-town-bakery-venue,Tom's Town Bakery,Live,other,"","","",120 N Commercial St,Branson,65616,"",417-339-2767,"","Mar 28, 2011 by Gannett - Ozarks Venues","","",""
566079,Venue,mmxozk-tom-watkins-center-venue,Tom Watkins Center,Live,leisure,"","","",2100 W. High,Springfield,65803,http://www.parkboard.org/information/facilities/tom_watkins/index.html,(417) 837-5907,"","Mar 28, 2011 by janpete@springfi.gannett.com","",A community center available for rental.,A building located in Tom Watkins Park available for rental.
566078,Venue,mmxozk-tom-watkins-park-venue,Tom Watkins Park,Live,leisure,"","","",2100 W. High,Springfield,65803,http://www.parkboard.org/information/city_parks/index.html,417-864-1049,"","Mar 28, 2011 by janpete@springfi.gannett.com","","A park with playground,picnic area,shelters and sports facilities.","Here you can play tennis or basketball, picnic under the shelter near the grill and watch the kids on the play ground/open play area."
567004,Venue,mmxozk-tommy-leos-irish-pub-venue,Tommy Leo's Irish Pub,Live,bars-and-clubs,"","","",3322 S. Campbell Ave.,Springfield,"",http://tommyleos.com/,417-890-6200,"","Mar 28, 2011 by kleonard02@metromix.com","","Tommy Leo's is now closed.Named for the owner's Irish grandpa, this place has the flavor of an old Irish Pub offering the best in domestic beers and top draughts of Ireland and around the world. Try your hand at a game of darts or fire up the juke box for some tunes.","Tommy Leo's is now closed.Named for the owner's Irish grandpa, this place has the flavor of an old Irish Pub offering the best in domestic beers and top draughts of Ireland and around the world. Try your hand at a game of darts or fire up the juke box for some tunes."
567007,Venue,mmxozk-tongs-thai-restaurant-venue,Tong's Thai Restaurant,Live,restaurants,"",yes,"",3454 S. Campbell Ave.,Springfield,65807,"",417-889-5280,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","It's all about the sauces at this classic Thai spot, where patrons mix and match sauces with entres to create new dishes. There is a wide variety to choose from with different levels of spiciness and all made from scratch. Mix and match the sauce with the entree and discover new flavors. Your taste...","It's all about the sauces at this classic Thai spot, where patrons mix and match sauces with entr&eacute;es to create new dishes. There is a wide variety to choose from with different levels of spiciness and all made from scratch. Mix and match the sauce with the entree and discover new flavors. Your taste buds could never be bored here."
567008,Venue,mmxozk-tonic-ultralounge-venue,Tonic Ultralounge,Live,bars-and-clubs,"",yes,"",317 Park Central East,Springfield,65806,http://tonicultralounge.com/,417-863-7575,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",A classy place to go for a night out--and a staple of Springfield nightlife--you can't beat the selection of superb gourmet foods on the menu. Hang back in the lounge and watch all the action or get right in the middle of it with all your friends and dance all night. Bring your date or make a new...,A classy place to go for a night out--and a staple of Springfield nightlife--you can't beat the selection of superb gourmet foods on the menu. Hang back in the lounge and watch all the action or get right in the middle of it with all your friends and dance all night. Bring your date or make a new friend here.
567093,Venue,mmxozk-tonys-famous-spaghetti-and-subs-venue,Tony's Famous Spaghetti and Subs,Live,restaurants,"","","",834 E. Division St.,Springfield,65803,http://www.quikdine.com/ordering/menu/menuIndex.aspx?fran=spfldMO&rid=spaghettiands,417-864-8669,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Serving Italian-American favorites and subs, everything at Tony's is made fresh daily, with no preservatives. If you don't feel like spaghetti, there are hot and cold subs to choose from. You can also get your next group or business gathering fed without any fuss with the catering service.","Serving Italian-American favorites and subs, everything at Tony's is made fresh daily, with no preservatives. If you don't feel like spaghetti, there are hot and cold subs to choose from. You can also get your next group or business gathering fed without any fuss with the catering service."
566885,Venue,mmxozk-tony-zs-italian-ristorante-and-lo-venue,Tony Z's Italian Ristorante & Lounge,Live,restaurants,"",yes,"",300 Terrace Rd,Branson,65616,http://www.TonyZBranson.com/,417-332-0610,"","Mar 28, 2011 by rjasper@news-leader.com","","Authentic Italian cuisine, Tony Z's serves made-from-scratch entrees and appetizers. Caasar salads are prepared table-side and the bread is homemade in-house. Vegetarian dishes and a kids' menu offered, with lunches in the $7-9 range. Live entertainment on weekend evenings.","Authentic Italian cuisine, Tony Z's serves made-from-scratch entrees and appetizers. Caasar salads are prepared table-side and the bread is homemade in-house. Vegetarian dishes and a kids' menu offered, with lunches in the $7-9 range. Live entertainment on weekend evenings."
567009,Venue,mmxozk-tortilla-flats-venue,Tortilla Flats,Live,restaurants,"","","",12164 N. Missouri 5,Sunrise Beach,"",http://www.tortillaflatsatthelake.com/,573-374-1307,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Tortilla Flats serves traditional Mexican food with a Cajun flare, and has plenty of arcade games to entertain. While waiting on your order, you can fill your time with arcade games, foosball and a pool table. The bar has TVs, pool tables, a dart board and more than 30 kinds of tequila. Be sure to...","Tortilla Flats serves traditional Mexican food with a Cajun flare, and has plenty of arcade games to entertain. While waiting on your order, you can fill your time with arcade games, foosball and a pool table. The bar has TVs, pool tables, a dart board and more than 30 kinds of tequila. Be sure to try Rick's Ragin' Cajun Fajita with crawfish."
567010,Venue,mmxozk-tortillas-comida-deluxe-venue,Tortillas Comida Deluxe,Expired,restaurants,"",yes,"",1540 W. Republic Road,Springfield,65807,http://tortillascomidadeluxe.com/,417-883-7555,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",Tortillas Comida Deluxe is now closed.,Tortillas Comida Deluxe is now closed.
1792177,Venue,mmxozk-toss-across-venue,Toss Across,Live,restaurants,"","","",1759 E. Elm St.,Springfield,65802,"",417-863-1101,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","Toss Across is one of downtown Springfield's newest eateries, and a one-of-a-kind area restaurant getting rave reviews; specializing in custom-made salads, wraps and smoothies. A salad buffet style joint, you build your salad ""your way,"" adding your choice of proteins, toppings and extras. Also...","Toss Across is one of downtown Springfield's newest eateries, and a one-of-a-kind area restaurant getting rave reviews; specializing in custom-made salads, wraps and smoothies. A salad buffet style joint, you build your salad ""your way,"" adding your choice of proteins, toppings and extras. Also serving fresh and unique smoothies, Toss Across is the downtown choice place for vegetarians, vegans and those looking for a great green meal.Read our ""Inside Look"" review here!"
567011,Venue,mmxozk-touch-venue,Touch,Live,restaurants,"",yes,"",1620 E. Republic Road,Springfield,65804,http://www.touch-restaurant.com/,417-823-8383,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",Touch is the choice place for fine-dining with a Mediterranean appeal; great drinks too. Come in on Monday nights for their fantastic wine specials. The restaurant also has several flavors of infused vodkas.,Touch is the choice place for fine-dining with a Mediterranean appeal; great drinks too. Come in on Monday nights for their fantastic wine specials. The restaurant also has several flavors of infused vodkas.
1721333,Venue,mmxozk-town-and-country-flowers-venue,Town and Country Flowers,Live,events,"","","",2016 South Stewart Avenue,Springfield,65804,http://www.townandcountryflowers.biz/,417-882-9100,"","Mar 29, 2011 by bjacques@springfi.gannett.com","",Centrally-located flower haven in Springfield. Delivery available.,Centrally-located flower haven in Springfield. Delivery available.
567012,Venue,mmxozk-townhouse-ii-venue,Townhouse II,Live,restaurants,"","","",528 N. Prince Lane,Springfield,65802,"",417-864-7335,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Hot food, live music and plenty of drink specials rule the energetic ambience at The Townhouse II (which stays true to what the original Townhouse offered). Live bands and drink specials still rule with a little karaoke and poker thrown into the mix.The food is hot and good and the cook is from the...","Hot food, live music and plenty of drink specials rule the energetic ambience at The Townhouse II (which stays true to what the original Townhouse offered). Live bands and drink specials still rule with a little karaoke and poker thrown into the mix.The food is hot and good and the cook is from the old place also. He can whip up a burger that will get no complaints. The original Townhouse sign hangs in front so you can easily find the joint."
567013,Venue,mmxozk-trackside-pub-venue,Trackside Pub,Live,bars-and-clubs,"","","",972 Highway 60,Billings,65610,"",417-744-2525,"","Mar 28, 2011 by bwhite@news-leader.com","","",""
567014,Venue,mmxozk-trading-post-cafe-venue,Trading Post Cafe,Live,other,"","","",105 S Arthur,Humansville,65674,"",417-754-9276,"","Mar 28, 2011 by Gannett - Ozarks Venues","","",""
566989,Venue,mmxozk-the-trail-house-restaurant-venue,The Trail House Restaurant,Live,other,"","","",6125 Old Route 5,Camdenton,"","",573-873-3433,"","Mar 28, 2011 by Gannett - Ozarks Venues","","",""
565929,Venue,mmxozk-trask-hall-gallery-venue,Trask Hall Gallery,Live,arts-culture,"","","",1111 N. Glenstone Ave.,Springfield,65802,http://www.evangel.edu/,417-865-2815,"","Mar 28, 2011 by bwhite@news-leader.com","","Quarterly displays of photographs, primarily by student artists, are hung in the third floor gallery of this Evangel University academic building.","Quarterly displays of photographs, primarily by student artists, are hung in the third floor gallery of this Evangel University academic building."
1566931,Venue,mmxozk-tri-lakes-centers-evidence-hall-venue,Tri Lakes Center's Evidence Hall,Live,events,"","","","2527 State Highway 248 - Branson, MO",Branson,65616,"","","","Mar 29, 2011 by mferrell@springfi.gannett.com","","",""
1757206,Venue,mmxozk-tri-lakes-centers-evidence-hall-b-venue,Tri Lakes Center's Evidence Hall (Branson MO),Live,events,"","","","527 State Highway 248   Branson, MO 65616",Branson,65616,"","","","Mar 29, 2011 by bjacques@springfi.gannett.com","","",""
2537435,Venue,mmxozk-trinity-entertainment-complex-venue,Trinity Entertainment Complex,Live,bars-and-clubs,"","","",512 Old Rt. 66,St.Robert,65584,http://www.trinityclubmissouri.com,573-336-0024,"","Apr  1, 2011 by bjacques@springfi.gannett.com","",Of the biggest and best party spots in the St. Robert area.,Of the biggest and best party spots in the St. Robert area.
566056,Venue,mmxozk-trofi-restaurant-and-lounge-venue,Trofi Restaurant & Lounge,Live,restaurants,"","","",200 E. Main St.,Branson,65616,http://www1.hilton.com/,417-336-5400,"","Jun 17, 2011 by janpete@springfi.gannett.com","","On the second floor of the Hilton Branson Convention Center, Trifo serves continental selections with a Mediterranean spin. ""Casual simplicity and modern sophistocation"" is the way the operator describes Trifo's offerings of hand-tossed pizza, homemede pastas, Flaming Saganaki Cheese appetizers, as...","On the second floor of the Hilton Branson Convention Center, Trifo serves continental selections with a Mediterranean spin. ""Casual simplicity and modern sophistocation"" is the way the operator describes Trifo's offerings of hand-tossed pizza, homemede pastas, Flaming Saganaki Cheese appetizers, as well as traditional steaks, chicken and seafood choices. Two rooms -- one overlooking Branson Landing -- serve breakfast, lunch and dinner. The lounge is naturally lighted and overlooks Lake Taneycomo and Branson Landing. Open, sleek and modern design. Traditional food with flair."
567015,Venue,mmxozk-trolleys-downtown-bar-and-grille-venue,Trolley's Downtown Bar & Grille,Live,restaurants,"",yes,"",107 Park Central East,Springfield,65806,http://www.trolleysgrille.com/,417-799-0309,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Former 'The Bachelor' star Aaron Buerge's trendy and atmospheric city-themed spot, serving delicious American fare and great drink specials with plenty of outdoor seating; casual and relaxing by day, social hot spot by night.It started out being known for the first ""The Bachelor"" -- yes, Aaron...","Former 'The Bachelor' star Aaron Buerge's trendy and atmospheric city-themed spot, serving delicious American fare and great drink specials with plenty of outdoor seating; casual and relaxing by day, social hot spot by night.It started out being known for the first ""The Bachelor"" -- yes, Aaron Buerge is part owner and does come around now and then, but now it's just known as a good place to eat and spend time with friends. The cool brick that shows through with the street scenes sets the mood, or you can check out art by Susan Sommers-Luarca hanging on the walls. The menu is varied and includes things ranging from steak salads to Asian chicken wraps to a basic burger and fries. They now offer six dishes for $6, which makes it a great spot to stop in for lunch if you're tightening your belt (who isn't). Drink specials are offered every day and good times well into the night. Trolley's Level 2, upstairs, provides a clubbier atmosphere and is available for private parties. Hang out on the patio in the fresh air and watch traffic on Park Central Square -- it's one of the best seats in town when the weather is warm."
2040454,Venue,mmxozk-trophy-room-at-venue,Trophy Room at Old Kinderhook,Live,restaurants,"","","",56 Club Pl.,Camdenton,65020,"",573-317-3560,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","Serving an array of steaks, seafood, pastas, sandwiches and more; catering and banquet services available.","Serving an array of steaks, seafood, pastas, sandwiches and more; catering and banquet services available."
567016,Venue,mmxozk-tropical-liqueurs-venue,Tropical Liqueurs,Live,bars-and-clubs,"",yes,"",420 S. Campbell Ave.,Springfield,65806,http://www.2trops.com/,417-832-9067,"","Mar 28, 2011 by rjasper@news-leader.com","",If you wanna be where it's 85 and sunny here you go. Save the airfare and head to Tropical Liqueurs. The drinks are frozen and the jukebox is hot. Sample something you've never tried before and bring all your best friends along for the company.,If you wanna be where it's 85 and sunny here you go. Save the airfare and head to Tropical Liqueurs. The drinks are frozen and the jukebox is hot. Sample something you've never tried before and bring all your best friends along for the company.
1757210,Venue,mmxozk-tropical-smoothie-cafe-venue,Tropical Smoothie Cafe,Live,restaurants,"",yes,"",3811 South Campbell Avenue,Springfield,65807,http://tropicalsmoothie.com,417-887-6600,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","Tropical Smoothie Caf features an extensive menu of delicious, all-natural, real fruit smoothies (many with under 200 calories) and a full menu of lunch fare favorites.  The menu features Toasted Wraps, Bistro Sandwiches, Grilled Flatbread Sandwiches, Healthy and Unique Soups  Salads and a kid's...","Tropical Smoothie Caf&eacute; features an extensive menu of delicious, all-natural, real fruit smoothies (many with under 200 calories) and a full menu of lunch fare favorites.  The menu features Toasted Wraps, Bistro Sandwiches, Grilled Flatbread Sandwiches, Healthy and Unique Soups &amp; Salads and a kid's menu. There are daily specials, and everyday specials on sandwich/salad/wrap and smoothie combination deals and will cater your event.  Check our our full menu on our website, TropicalSmoothie.com!"
566045,Venue,mmxozk-truman-coffee-cafe-venue,Truman Coffee Cafe,Live,restaurants,"","","",612 Devil's Pool Rd.,Ridgedale,65739,http://www.bigcedar.com/,800-225-6343,"","Jun 17, 2011 by bwhite@news-leader.com","","Located in a 1920's Tudor-style building, one of the original structures at Big Cedar, Truman's has indoor or patio seating for breakfast or lunch. Morning fare includes coffee and espressos, fresh-baked pastries, muffins, biscuits and gravy and breakfast sandwiches. Lunch specialties include...","Located in a 1920's Tudor-style building, one of the original structures at Big Cedar, Truman's has indoor or patio seating for breakfast or lunch. Morning fare includes coffee and espressos, fresh-baked pastries, muffins, biscuits and gravy and breakfast sandwiches. Lunch specialties include homemade soups and salads, sandwiches, fruit smoothers, frappes, paninis, sweet potato chips. Beer and wine available."
891511,Venue,mmxozk-truman-hotel-and-convention-cente-venue,Truman Hotel & Convention Center,Live,events,"","","",1510 Jefferson Street,Jefferson City,65109,"",573-635-7171,"","Mar 29, 2011 by kleonard02@metromix.com","","",""
566080,Venue,mmxozk-truman-school-park-venue,Truman School-Park,Live,leisure,"","","",3850 N. Vernon (FR 159),Springfield,65803,http://www.parkboard.org/information/city_parks/index.html,417-837-5737,"","Mar 28, 2011 by bwhite@news-leader.com","","A school park with shelter, walking trail and sports facilities.","At this park you can play soccer, baseball, take a walk or hit the playground."
567017,Venue,mmxozk-tsunami-venue,Tsunami,Live,other,"",yes,"",3265 Falls Pkwy,Branson,65616,"",417-335-3515,"","Mar 28, 2011 by Gannett - Ozarks Venues","","",""
567018,Venue,mmxozk-tuscan-bar-and-grill-venue,Tuscan Bar and Grill,Expired,restaurants,"",yes,"",3631 E. Sunshine St.,Springfield,65809,http://www.parrinobros.com/,417-883-7800,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Tuscan Grill is now closed.Everything on the menu at Tuscan has a hint of Italy, from the prime rib on weekends, to the hand-cut steaks, to the pasta and beyond. It's casual yet a nice place. They will take care of you here!","Tuscan Grill is now closed.Everything on the menu at Tuscan has a hint of Italy, from the prime rib on weekends, to the hand-cut steaks, to the pasta and beyond. It's casual yet a nice place. They will take care of you here!"
567094,Venue,mmxozk-twilight-grille-venue,Twilight Grille,Live,restaurants,"","","",1717 E. Cherokee St.,Springfield,65804,http://twilightgrille.com/,417-886-7116,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","A casual, quiet fine-dining eatery featuring world flavors, a large patio and unique lighting.","A casual, quiet fine-dining eatery featuring world flavors, a large patio and unique lighting."
567019,Venue,mmxozk-twin-dragon-venue,Twin Dragon,Live,restaurants,"","","",230 E. Clinton Ave.,Seymour,65746,"",417-935-2806,"","Mar 28, 2011 by rjasper@news-leader.com","","The Twin Dragon Chinese restaurant offers a buffet featuring all the dishes you would expect to find, along with a take-out menu.","The Twin Dragon Chinese restaurant offers a buffet featuring all the dishes you would expect to find, along with a take-out menu."
567021,Venue,mmxozk-two-fat-daddys-bbq-venue-1,Two Fat Daddy's BBQ,Live,restaurants,"","","",14974 U.S. 160,Forsyth,65653,"",417-546-4604,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Two Fat Daddy's offers some of the lake area's finest barbecue in a laid-back atmosphere. If you're hungry for barbecue in the Table Rock area, Two Fat Daddys is likely to please. The restaurant features favorites such as smoked ribs, and every Friday night, the special is smoked prime rib....","Two Fat Daddy's offers some of the lake area's finest barbecue in a laid-back atmosphere. If you're hungry for barbecue in the Table Rock area, Two Fat Daddys is likely to please. The restaurant features favorites such as smoked ribs, and every Friday night, the special is smoked prime rib. Catering is available and a 10 percent discount is offered to all military personnel."
567020,Venue,mmxozk-two-fat-daddys-bbq-venue,Two Fat Daddy's BBQ,Live,restaurants,"",yes,"",2837 Missouri 265,Branson,65616,"",417-338-0858,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",Two Fat Daddy's offers some of the area's finest barbecue in a laid-back atmosphere. The restaurant is open every day except Sunday.,Two Fat Daddy's offers some of the area's finest barbecue in a laid-back atmosphere. The restaurant is open every day except Sunday.
1327939,Venue,mmxozk-the-ugly-mug-live-music-tavern-venue,The Ugly Mug Live Music Tavern,Live,bars-and-clubs,"",yes,"",3050 North Kentwood Ave,Springfield,65803,http://uglymuglive.com,417-833-8864,"","Jun 17, 2011 by bjacques@springfi.gannett.com","","Springfield's newest live music spot, which opened in November of 2009, features one of the area's best sound systems and hosts local and national touring acts. Full bar and unique lighting complement the sound.","Springfield's newest live music spot, which opened in November of 2009, features one of the area's best sound systems and hosts local and national touring acts. Full bar and unique lighting complement the sound."
567022,Venue,mmxozk-umi-sushi-bar-and-grill-venue,Umi Sushi Bar and Grill,Live,restaurants,"",yes,"",3046 S. Kimbrough Ave.,Springfield,65807,http://www.umisushibar.com/,417-882-1110,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Japanese and Japanese-American, including plenty of unique sushi, with a hint of sports bar atmosphere. The staff is warm and friendly at this casual fine dining experience. Like a trip to Asia, you are surrounded by Japanese art and decor. Watch the game as you dine and have a drink from the bar...","Japanese and Japanese-American, including plenty of unique sushi, with a hint of sports bar atmosphere. The staff is warm and friendly at this casual fine dining experience. Like a trip to Asia, you are surrounded by Japanese art and decor. Watch the game as you dine and have a drink from the bar or bring a date for a quiet, romantic dinner for two. Enjoy the excellent sushi bar where you can watch as the chef creates your delicacy."
567023,Venue,mmxozk-uncle-bentleys-pub-and-lounge-venue,Uncle Bentley's Pub and Lounge,Live,bars-and-clubs,"","","",4123 S. National Ave.,Springfield,65807,"",417-881-2389,"","Mar 28, 2011 by bwhite@news-leader.com","","Uncle Bentley's doesn't serve food, but you are welcome to have delivered or bring in whatever you like. While knocking back drink specials, you can pick your favorite tunes on the Internet jukebox or play a game of shuffleboard.","Uncle Bentley's doesn't serve food, but you are welcome to have delivered or bring in whatever you like. While knocking back drink specials, you can pick your favorite tunes on the Internet jukebox or play a game of shuffleboard."
567024,Venue,mmxozk-uncle-dales-catfish-restaurant-venue,Uncle Dale's Catfish Restaurant,Live,restaurants,"","","",RR 3 Box 302,Aurora,65605,"",417-678-7557,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Some of the Ozarks' very best catfish, open Friday and Saturday; large buffet as well. You know a place is good when it can be open only two nights a week.","Some of the Ozarks' very best catfish, open Friday and Saturday; large buffet as well. You know a place is good when it can be open only two nights a week."
565803,Venue,mmxozk-the-university-of-central-missour-venue,The University of Central Missouri,Live,education,"","","",Ward Edwards 1400,Warrensburg,64093,http://www.ucmo.edu/,1-800-729-2678,"","Mar 28, 2011 by bwhite@news-leader.com","","University of Central Missouri is a comprehensive, public university dedicated to student learning and committed to service and excellence. Through a foundation in the liberal arts, professional degree programs, personalized higher education experiences,","With 150 career-building programs of study, a beautiful residential campus and a welcoming hometown, UCM is the school of choice for some 11,046 graduate and undergraduate students. Founded as a teacher's college in 1871, UCM has maintained a commitment to excellent teaching. The average class size is 23. UCM's nationally recognized Department of Academic Enrichment exists to help students improve their academic success through a variety of classes and services. UCM's six-month job-placement rate for undergraduates is 93 percent, and, reflecting our excellent financial support packages, our students benefit from one of the lowest student-debt ratios in the state. Publicly supported, richly diverse in people and programs, UCM offers a remarkable educational experience."
565825,Venue,mmxozk-university-of-science-and-technol-venue,University of Science and Technology,Live,education,"",yes,"",300 W 13th Street,Rolla,65409,http://www.mst.edu/,1.800.522.0938,"","Mar 28, 2011 by bwhite@news-leader.com","","Missouri University of Science and Technology integrates education and research to create and convey knowledge to solve problems for our State and the technological world. As one of the nation's premier technological research universities, the Missouri U","Missouri S&amp;T is one of the top technological research universities in the nation. Surrounded by Ozarks scenery (Rolla is about 100 miles west of St. Louis), the campus is accessible, safe and friendly. Known for its engineering programs, Missouri S&amp;T also offers degrees in the sciences, liberal arts, humanities and business. About 6,000 students are currently enrolled in classes, making Missouri S&amp;T big enough to accommodate a diverse population but small enough for individuals to stand out."
2559698,Venue,mmxozk-university-plaza-convention-cente-venue,University Plaza Convention Center,Live,events,"","","",333 S. John Q Hammons Pkwy ,Springfield,65806,"","","","Apr 15, 2011 by bjacques@springfi.gannett.com","","",""
1894165,Venue,mmxozk-university-plaza-hotel-and-conven-venue-1,University Plaza Hotel and Convention Center,Live,events,"","","",333 S. John Q.Hammons Pkwy,Springfield ,65806,"","","","Mar 29, 2011 by bjacques@springfi.gannett.com","","",""
565992,Venue,mmxozk-university-plaza-hotel-and-conven-venue,University Plaza Hotel and Convention Center,Live,leisure,"",yes,"",333 S. John Q. Hammons Parkway,Springfield,65806,http://www.upspringfield.com/,417-864-7333,"","Jun 17, 2011 by bwhite@news-leader.com","","Springfield's premiere downtown hostelry, with 43,000 square feet of convention space and 271 guest-rooms surrounding a 5-story atrium. Restaurants onsite include the Terrace Grill and the Terrace Lounge. With Jordan Valley Park, Hammon's Field baseball stadium, Park Central Square and the Expo...","Springfield's premiere downtown hostelry, with 43,000 square feet of convention space and 271 guest-rooms surrounding a 5-story atrium. Restaurants onsite include the Terrace Grill and the Terrace Lounge. With Jordan Valley Park, Hammon's Field baseball stadium, Park Central Square and the Expo Center all within 4 blocks, UP also features indoor and outdoor pools, a sauna, sundeck, whirlpool and fitness center. High-speed Internet access available throughout, and an audio-visual staff and business center is onsite for guests' use, with printers and office supplies. Suites have complimentary newspapers, coffeemaker, work desk, cable TV with on-demand movies, refrigerator, microwave, wet bar, alarm clock, hairdryer, irons and ironing boards. Room service is available from 6 a.m. to 10 p.m. Wedding packages available. Ballrooms with chandeliers can accommodate up to 2,000."
567026,Venue,mmxozk-upper-deck-venue,Upper Deck,Live,restaurants,"","","",2609 Missouri 176,Rockaway Beach,65740,"",417-561-8398,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","The Upper Deck offers a superb view, grill fare and ice-cold drinks. You can pick your favorite music with the Internet jukebox or hang around for karaoke night.","The Upper Deck offers a superb view, grill fare and ice-cold drinks. You can pick your favorite music with the Internet jukebox or hang around for karaoke night."
566990,Venue,mmxozk-the-upper-deck-venue,The Upper Deck,Live,bars-and-clubs,"","","",2609 Missouri 176,Rockaway Beach,65740,"",417-561-8398,"","Mar 28, 2011 by bwhite@news-leader.com","","",""
567027,Venue,mmxozk-uptown-cafe-venue,Uptown Cafe,Live,restaurants,"","","",210 W. Jackson St.,Marshfield,65706,"",417-859-7251,"","Mar 28, 2011 by rjasper@news-leader.com","","Known for their Strawberry Stuffed French Toast and Blackberry Stuffed Croissants, visit this place for a delicious breakfast or lunch any day of the week.","Known for their Strawberry Stuffed French Toast and Blackberry Stuffed Croissants, visit this place for a delicious breakfast or lunch any day of the week."
567028,Venue,mmxozk-uptown-cafe-venue-1,Uptown Cafe,Live,restaurants,"",yes,"",285 U.S. 165,Branson,65616,http://www.theuptowncafe.com/,417-336-3535,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",The Uptown is famous for its steaksburgers and '50s decor; live entertainment on occasion.,The Uptown is famous for its steaksburgers and '50s decor; live entertainment on occasion.
566757,Venue,mmxozk-paradise-delicatessens-venue,Ursula's Schnitzelhaus,Live,restaurants,"","","",311 North Street,Waynesville,65583,"",573-774-8422,"","Mar 28, 2011 by kleonard02@metromix.com","","For authentic European dishes and German/Euro cuisine, stop at Ursula's Schnitzelhaus (formerly Paradise Delicatessen). This quaint eatery not only offers savory ethnic dishes to enjoy on site, but also has German breads, meats and other deli items for take out. Specialties here are bratwurst,...","For authentic European dishes and German/Euro cuisine, stop at Ursula's Schnitzelhaus (formerly Paradise Delicatessen). This quaint eatery not only offers savory ethnic dishes to enjoy on site, but also has German breads, meats and other deli items for take out. Specialties here are bratwurst, schnitzel and the deli's signature potato soup. Open 9 a.m. to 3 p.m. all days but Sunday, Ursula's has daily specials and also serves breakfast. The restaurant has moved from its former location and is now three times its original size."
